Timestamp(ms),Current(uA),D0-D7
11670,11069.424,11111111
11680,11071.055,11111111
11690,11765.714,11111111
11700,12063.925,11111111
11710,11460.216,11111111
11720,11197.480,11111111
11730,11109.981,11111111
11740,11085.487,11111111
11750,11071.224,11111111
11760,11081.617,11111111
11770,11064.570,11111111
11780,11065.110,11111111
11790,11064.822,11111111
11800,11059.834,11111111
11810,11052.780,11111111
11820,11043.145,11111111
11830,11099.968,11111111
11840,11087.594,11111111
11850,11054.648,11111111
11860,11045.979,11111111
11870,11079.035,11111111
11880,11060.247,11111111
11890,11052.803,11111111
11900,11055.638,11111111
11910,11749.248,11111111
11920,12035.159,11111111
11930,11407.869,11111111
11940,11205.992,11111111
11950,11117.927,11111111
11960,11105.141,11111111
11970,11080.328,11111111
11980,11065.695,11111111
11990,11059.632,11111111
12000,11064.627,11111111
12010,11048.316,11111111
12020,11045.645,11111111
12030,11061.117,11111111
12040,11069.127,11111111
12050,11049.901,11111111
12060,11058.812,11111111
12070,11048.053,11111111
12080,11112.724,11111111
12090,11092.658,11111111
12100,11064.960,11111111
12110,11037.181,11111111
12120,11047.301,11111111
12130,11741.813,11111111
12140,12023.929,11111111
12150,11312.140,11111111
12160,11124.320,11111111
12170,11057.987,11111111
12180,11034.691,11111111
12190,11019.581,11111111
12200,11201.001,11111111
12210,11123.320,11111111
12220,11051.851,11111111
12230,11047.151,11111111
12240,11036.055,11111111
12250,11027.389,11111111
12260,11009.368,11111111
12270,11008.912,11111111
12280,11021.504,11111111
12290,11005.747,11111111
12300,10997.219,11111111
12310,11003.930,11111111
12320,11017.987,11111111
12330,11053.700,11111111
12340,11035.022,11111111
12350,11473.567,11111111
12360,12284.735,11111111
12370,12572.072,11111111
12380,12689.999,11111111
12390,12713.783,11111111
12400,12729.760,11111111
12410,12743.931,11111111
12420,12739.503,11111111
12430,12730.729,11111111
12440,12757.571,11111111
12450,12763.011,11111111
12460,12777.582,11111111
12470,12754.963,11111111
12480,13051.141,11111111
12490,14306.931,11111111
12500,14796.428,11111111
12510,14980.647,11111111
12520,15031.563,11111111
12530,15051.623,11111111
12540,15072.509,11111111
12550,14565.612,11111111
12560,14888.841,11111111
12570,15010.604,11111111
12580,15112.208,11111111
12590,15086.421,11111111
12600,15073.731,11111111
12610,15090.857,11111111
12620,15066.326,11111111
12630,15057.191,11111111
12640,15076.998,11111111
12650,15072.868,11111111
12660,15078.959,11111111
12670,15047.367,11111111
12680,15064.508,11111111
12690,15099.274,11111111
12700,15071.022,11111111
12710,15094.530,11111111
12720,15064.463,11111111
12730,15073.428,11111111
12740,15082.969,11111111
12750,14565.094,11111111
12760,14892.262,11111111
12770,14997.891,11111111
12780,15050.926,11111111
12790,15071.950,11111111
12800,15074.542,11111111
12810,15062.683,11111111
12820,15073.367,11111111
12830,15143.021,11111111
12840,15111.381,11111111
12850,15084.620,11111111
12860,15088.894,11111111
12870,15080.154,11111111
12880,15082.169,11111111
12890,15106.140,11111111
12900,15106.236,11111111
12910,15114.836,11111111
12920,15082.187,11111111
12930,15067.396,11111111
12940,15088.261,11111111
12950,14573.018,11111111
12960,14930.135,11111111
12970,15025.513,11111111
12980,15053.023,11111111
12990,15089.579,11111111
13000,15095.367,11111111
13010,15083.777,11111111
13020,15081.448,11111111
13030,15086.631,11111111
13040,15090.001,11111111
13050,15093.078,11111111
13060,15074.644,11111111
13070,15092.228,11111111
13080,15158.420,11111111
13090,15119.312,11111111
13100,15100.044,11111111
13110,15088.121,11111111
13120,15055.555,11111111
13130,15061.146,11111111
13140,15049.407,11111111
13150,14524.981,11111111
13160,14841.037,11111111
13170,14963.719,11111111
13180,15012.943,11111111
13190,15020.155,11111111
13200,15242.604,11111111
13210,15170.845,11111111
13220,15060.233,11111111
13230,15036.686,11111111
13240,15046.630,11111111
13250,15025.366,11111111
13260,15013.998,11111111
13270,15010.505,11111111
13280,15041.532,11111111
13290,15025.380,11111111
13300,15031.015,11111111
13310,15016.334,11111111
13320,15008.916,11111111
13330,15039.531,11111111
13340,15010.290,11111111
13350,14024.251,11111111
13360,13555.771,11111111
13370,13384.109,11111111
13380,13341.091,11111111
13390,13297.098,11111111
13400,13297.207,11111111
13410,13295.444,11111111
13420,13302.066,11111111
13430,13292.412,11111111
13440,13302.216,11111111
13450,13294.883,11111111
13460,13337.155,11111111
13470,13301.950,11111111
13480,13348.347,11111111
13490,11850.710,11111111
13500,11308.401,11111111
13510,11094.560,11111111
13520,11033.757,11111111
13530,10994.435,11111111
13540,10980.313,11111111
13550,11635.973,11111111
13560,12328.185,11111111
13570,12544.744,11111111
13580,12692.287,11111111
13590,12713.437,11111111
13600,12726.250,11111111
13610,12716.521,11111111
13620,12731.104,11111111
13630,12731.878,11111111
13640,12742.312,11111111
13650,12720.160,11111111
13660,12720.828,11111111
13670,12716.409,11111111
13680,12700.986,11111111
13690,12713.974,11111111
13700,12728.655,11111111
13710,12744.079,11111111
13720,12731.473,11111111
13730,12735.110,11111111
13740,12717.943,11111111
13750,12307.868,11111111
13760,12558.210,11111111
13770,12643.563,11111111
13780,12689.930,11111111
13790,12698.241,11111111
13800,12713.868,11111111
13810,12740.454,11111111
13820,12724.509,11111111
13830,12768.993,11111111
13840,12733.387,11111111
13850,12714.841,11111111
13860,12716.472,11111111
13870,12704.204,11111111
13880,12704.129,11111111
13890,12725.289,11111111
13900,12715.539,11111111
13910,12784.746,11111111
13920,12752.225,11111111
13930,12735.895,11111111
13940,12734.731,11111111
13950,12304.158,11111111
13960,12595.381,11111111
13970,12654.970,11111111
13980,12668.358,11111111
13990,12695.669,11111111
14000,12706.699,11111111
14010,12704.793,11111111
14020,12720.418,11111111
14030,12709.253,11111111
14040,12712.369,11111111
14050,12690.962,11111111
14060,12728.179,11111111
14070,12706.654,11111111
14080,12752.902,11111111
14090,12741.586,11111111
14100,12714.078,11111111
14110,12701.728,11111111
14120,12712.185,11111111
14130,12715.457,11111111
14140,12720.000,11111111
14150,12295.635,11111111
14160,12558.371,11111111
14170,12651.919,11111111
14180,12695.577,11111111
14190,12761.861,11111111
14200,12947.158,11111111
14210,12838.957,11111111
14220,12788.167,11111111
14230,12738.384,11111111
14240,12735.189,11111111
14250,12707.868,11111111
14260,12707.584,11111111
14270,12696.277,11111111
14280,12697.968,11111111
14290,12711.820,11111111
14300,12696.141,11111111
14310,12696.520,11111111
14320,12731.678,11111111
14330,12757.744,11111111
14340,12724.511,11111111
14350,12279.428,11111111
14360,12547.657,11111111
14370,12646.156,11111111
14380,12684.310,11111111
14390,12682.544,11111111
14400,12687.606,11111111
14410,12672.621,11111111
14420,12682.868,11111111
14430,12687.205,11111111
14440,12694.121,11111111
14450,12675.053,11111111
14460,12710.199,11111111
14470,12692.227,11111111
14480,12979.614,11111111
14490,14265.681,11111111
14500,14728.068,11111111
14510,14892.615,11111111
14520,14976.134,11111111
14530,14993.892,11111111
14540,14980.219,11111111
14550,14206.602,11111111
14560,13937.074,11111111
14570,13568.918,11111111
14580,13445.670,11111111
14590,13340.295,11111111
14600,13320.417,11111111
14610,13313.271,11111111
14620,13290.452,11111111
14630,13308.833,11111111
14640,13294.861,11111111
14650,13306.089,11111111
14660,13290.283,11111111
14670,13289.874,11111111
14680,13300.151,11111111
14690,13314.930,11111111
14700,13300.886,11111111
14710,13322.073,11111111
14720,13300.267,11111111
14730,13302.287,11111111
14740,13302.224,11111111
14750,13303.466,11111111
14760,13299.839,11111111
14770,13816.980,11111111
14780,14594.430,11111111
14790,14902.438,11111111
14800,14996.316,11111111
14810,15028.185,11111111
14820,15050.308,11111111
14830,15112.573,11111111
14840,15091.483,11111111
14850,15050.634,11111111
14860,15044.221,11111111
14870,15039.039,11111111
14880,15053.608,11111111
14890,15058.514,11111111
14900,15059.680,11111111
14910,15045.589,11111111
14920,15060.821,11111111
14930,15060.349,11111111
14940,15045.614,11111111
14950,15037.475,11111111
14960,15086.157,11111111
14970,14576.349,11111111
14980,14883.091,11111111
14990,14999.104,11111111
15000,15038.759,11111111
15010,15056.946,11111111
15020,15059.476,11111111
15030,15070.943,11111111
15040,15081.605,11111111
15050,15063.808,11111111
15060,15072.938,11111111
15070,15083.490,11111111
15080,15123.563,11111111
15090,15083.247,11111111
15100,15075.028,11111111
15110,15059.673,11111111
15120,15059.475,11111111
15130,15075.582,11111111
15140,15127.474,11111111
15150,15084.711,11111111
15160,15068.280,11111111
15170,14591.413,11111111
15180,14891.562,11111111
15190,15007.976,11111111
15200,15250.022,11111111
15210,15195.486,11111111
15220,15101.914,11111111
15230,15066.227,11111111
15240,15071.843,11111111
15250,15066.285,11111111
15260,15077.901,11111111
15270,15066.814,11111111
15280,15061.960,11111111
15290,15050.207,11111111
15300,15054.054,11111111
15310,15054.860,11111111
15320,15054.493,11111111
15330,15118.500,11111111
15340,15078.429,11111111
15350,15060.767,11111111
15360,15054.869,11111111
15370,14562.290,11111111
15380,14872.939,11111111
15390,14992.493,11111111
15400,15018.656,11111111
15410,15042.144,11111111
15420,15056.789,11111111
15430,15060.736,11111111
15440,15067.662,11111111
15450,15054.259,11111111
15460,15090.646,11111111
15470,15074.419,11111111
15480,15146.979,11111111
15490,13621.194,11111111
15500,13073.125,11111111
15510,12860.201,11111111
15520,12771.581,11111111
15530,12752.843,11111111
15540,12733.860,11111111
15550,12770.523,11111111
15560,12738.206,11111111
15570,12250.994,11111111
15580,12574.952,11111111
15590,12644.894,11111111
15600,12675.239,11111111
15610,12708.573,11111111
15620,12709.121,11111111
15630,12702.274,11111111
15640,12720.023,11111111
15650,12708.777,11111111
15660,12706.801,11111111
15670,12711.157,11111111
15680,12710.979,11111111
15690,12708.851,11111111
15700,12693.118,11111111
15710,12720.234,11111111
15720,12718.085,11111111
15730,12720.695,11111111
15740,12719.954,11111111
15750,12706.208,11111111
15760,12718.576,11111111
15770,11727.132,11111111
15780,11271.365,11111111
15790,11094.155,11111111
15800,11029.928,11111111
15810,11007.051,11111111
15820,10995.343,11111111
15830,11047.975,11111111
15840,11008.361,11111111
15850,10996.530,11111111
15860,10998.771,11111111
15870,11009.530,11111111
15880,10993.372,11111111
15890,10975.346,11111111
15900,10975.011,11111111
15910,10982.383,11111111
15920,10991.780,11111111
15930,10997.453,11111111
15940,10990.683,11111111
15950,10998.114,11111111
15960,11036.926,11111111
15970,11479.581,11111111
15980,12268.822,11111111
15990,12549.285,11111111
16000,12649.213,11111111
16010,12673.011,11111111
16020,12707.534,11111111
16030,12728.561,11111111
16040,12736.215,11111111
16050,12728.597,11111111
16060,12722.232,11111111
16070,12744.100,11111111
16080,12778.236,11111111
16090,12742.207,11111111
16100,12743.419,11111111
16110,12713.818,11111111
16120,12720.341,11111111
16130,12724.239,11111111
16140,12719.658,11111111
16150,12735.557,11111111
16160,12748.086,11111111
16170,12229.582,11111111
16180,12537.319,11111111
16190,12659.683,11111111
16200,12918.316,11111111
16210,12866.385,11111111
16220,12784.546,11111111
16230,12747.427,11111111
16240,12747.571,11111111
16250,12738.553,11111111
16260,12740.722,11111111
16270,12739.987,11111111
16280,12713.709,11111111
16290,12722.350,11111111
16300,12734.972,11111111
16310,12736.452,11111111
16320,12739.803,11111111
16330,12786.149,11111111
16340,12742.906,11111111
16350,12714.754,11111111
16360,12712.404,11111111
16370,12256.209,11111111
16380,12558.281,11111111
16390,12669.359,11111111
16400,12709.965,11111111
16410,12727.679,11111111
16420,12731.546,11111111
16430,12719.778,11111111
16440,12721.967,11111111
16450,12716.066,11111111
16460,12755.682,11111111
16470,12744.186,11111111
16480,13019.229,11111111
16490,14280.710,11111111
16500,14765.771,11111111
16510,14948.349,11111111
16520,15001.380,11111111
16530,15024.243,11111111
16540,15039.448,11111111
16550,15024.155,11111111
16560,15021.380,11111111
16570,14508.769,11111111
16580,14878.319,11111111
16590,14949.783,11111111
16600,14996.209,11111111
16610,15022.707,11111111
16620,15022.791,11111111
16630,15014.496,11111111
16640,15035.429,11111111
16650,15025.284,11111111
16660,15026.527,11111111
16670,15017.825,11111111
16680,15023.556,11111111
16690,15010.362,11111111
16700,15014.212,11111111
16710,15058.054,11111111
16720,15024.866,11111111
16730,15029.154,11111111
16740,15027.336,11111111
16750,15008.784,11111111
16760,15017.072,11111111
16770,14523.157,11111111
16780,14885.270,11111111
16790,14946.282,11111111
16800,14976.658,11111111
16810,14966.292,11111111
16820,14976.309,11111111
16830,15026.855,11111111
16840,15000.369,11111111
16850,14989.588,11111111
16860,14987.230,11111111
16870,14967.391,11111111
16880,14978.912,11111111
16890,14972.548,11111111
16900,14976.867,11111111
16910,14965.032,11111111
16920,14961.628,11111111
16930,14962.881,11111111
16940,14981.192,11111111
16950,14967.438,11111111
16960,15004.303,11111111
16970,14110.343,11111111
16980,13590.990,11111111
16990,13381.735,11111111
17000,13310.879,11111111
17010,13301.519,11111111
17020,13294.884,11111111
17030,13277.924,11111111
17040,13300.016,11111111
17050,13292.747,11111111
17060,13277.421,11111111
17070,13270.857,11111111
17080,13336.441,11111111
17090,13304.779,11111111
17100,13286.285,11111111
17110,13282.212,11111111
17120,13296.163,11111111
17130,13288.977,11111111
17140,13290.149,11111111
17150,13304.021,11111111
17160,13286.440,11111111
17170,13877.108,11111111
17180,14402.075,11111111
17190,13736.477,11111111
17200,13642.267,11111111
17210,13445.525,11111111
17220,13335.114,11111111
17230,13298.181,11111111
17240,13294.887,11111111
17250,13284.417,11111111
17260,13281.717,11111111
17270,13273.170,11111111
17280,13282.024,11111111
17290,13263.504,11111111
17300,13289.428,11111111
17310,13297.176,11111111
17320,13289.758,11111111
17330,13322.696,11111111
17340,13296.650,11111111
17350,13293.159,11111111
17360,13272.796,11111111
17370,13279.973,11111111
17380,13284.791,11111111
17390,13880.879,11111111
17400,14386.172,11111111
17410,13683.301,11111111
17420,13412.114,11111111
17430,13333.767,11111111
17440,13303.153,11111111
17450,13275.572,11111111
17460,13310.249,11111111
17470,13300.044,11111111
17480,13376.019,11111111
17490,11876.299,11111111
17500,11316.834,11111111
17510,11111.219,11111111
17520,11043.618,11111111
17530,10996.115,11111111
17540,10996.428,11111111
17550,10992.631,11111111
17560,10997.343,11111111
17570,10979.297,11111111
17580,11034.567,11111111
17590,11049.108,11111111
17600,11012.321,11111111
17610,11581.384,11111111
17620,12091.561,11111111
17630,11396.487,11111111
17640,11146.653,11111111
17650,11061.054,11111111
17660,11018.369,11111111
17670,10996.112,11111111
17680,11006.907,11111111
17690,10995.583,11111111
17700,10991.584,11111111
17710,11017.997,11111111
17720,10994.636,11111111
17730,10994.017,11111111
17740,10984.202,11111111
17750,10971.183,11111111
17760,10985.531,11111111
17770,10975.183,11111111
17780,10968.252,11111111
17790,10969.926,11111111
17800,10973.725,11111111
17810,10975.674,11111111
17820,10967.760,11111111
17830,11619.894,11111111
17840,12085.937,11111111
17850,11374.713,11111111
17860,11120.166,11111111
17870,11043.938,11111111
17880,11005.977,11111111
17890,10977.825,11111111
17900,10957.866,11111111
17910,10963.127,11111111
17920,10960.202,11111111
17930,10969.245,11111111
17940,10983.847,11111111
17950,10965.506,11111111
17960,10990.005,11111111
17970,10979.657,11111111
17980,10997.840,11111111
17990,10981.108,11111111
18000,11053.632,11111111
18010,10999.762,11111111
18020,10995.527,11111111
18030,10987.504,11111111
18040,10983.869,11111111
18050,11556.126,11111111
18060,12060.776,11111111
18070,11540.200,11111111
18080,11539.363,11111111
18090,11343.397,11111111
18100,11132.964,11111111
18110,11047.201,11111111
18120,11014.187,11111111
18130,10997.170,11111111
18140,10994.843,11111111
18150,10982.397,11111111
18160,10974.550,11111111
18170,10986.655,11111111
18180,10979.032,11111111
18190,11023.393,11111111
18200,11194.419,11111111
18210,11102.486,11111111
18220,11029.583,11111111
18230,11005.738,11111111
18240,11000.138,11111111
18250,10988.096,11111111
18260,10980.280,11111111
18270,10980.916,11111111
18280,10996.831,11111111
18290,11392.321,11111111
18300,12230.508,11111111
18310,12546.508,11111111
18320,12645.092,11111111
18330,12759.137,11111111
18340,12734.484,11111111
18350,12719.949,11111111
18360,12714.329,11111111
18370,12708.896,11111111
18380,12715.729,11111111
18390,12734.076,11111111
18400,12710.125,11111111
18410,12717.312,11111111
18420,12737.275,11111111
18430,12743.554,11111111
