Timestamp(ms),Current(uA)
17520,10947.201
17530,10949.843
17540,10943.755
17550,10950.719
17560,11007.579
17570,10969.528
17580,10957.181
17590,10950.309
17600,10958.896
17610,10972.038
17620,12078.682
17630,12490.406
17640,12636.981
17650,12673.982
17660,12683.664
17670,12693.775
17680,12706.549
17690,12708.760
17700,12710.165
17710,12705.019
17720,12691.176
17730,12701.440
17740,12754.256
17750,12733.086
17760,12729.798
17770,12725.446
17780,12717.134
17790,12693.587
17800,12719.125
17810,12060.313
17820,12457.520
17830,12615.067
17840,12695.134
17850,12704.973
17860,12885.743
17870,12895.860
17880,12779.213
17890,12745.606
17900,12727.598
17910,12717.803
17920,12723.979
17930,12723.443
17940,12714.615
17950,12711.336
17960,12721.979
17970,12734.521
17980,12717.523
17990,12757.537
18000,12736.929
18010,12049.469
18020,12462.449
18030,12624.924
18040,12693.181
18050,12711.177
18060,12725.831
18070,12721.988
18080,12715.851
18090,12724.488
18100,12736.249
18110,12714.950
18120,12741.818
18130,12724.254
18140,12706.250
18150,12867.615
18160,14270.959
18170,14772.472
18180,14947.258
18190,15033.907
18200,15053.947
18210,14388.227
18220,14798.448
18230,14979.379
18240,15043.913
18250,15065.758
18260,15074.877
18270,15076.020
18280,15065.848
18290,15050.436
18300,15066.216
18310,15075.353
18320,15077.785
18330,15085.936
18340,15079.000
18350,15072.785
18360,15064.971
18370,15128.913
18380,15087.051
18390,15062.802
18400,15072.483
18410,14400.624
18420,14787.023
18430,14961.537
18440,15028.504
18450,15031.540
18460,15022.474
18470,15066.629
18480,15053.502
18490,15082.003
18500,15072.735
18510,15064.466
18520,15070.080
18530,15064.028
18540,15078.117
18550,15066.718
18560,15058.500
18570,15050.511
18580,15075.699
18590,15050.349
18600,15047.381
18610,14566.510
18620,14125.269
18630,13744.714
18640,13455.682
18650,13371.673
18660,13342.639
18670,13334.961
18680,13341.926
18690,13321.124
18700,13326.272
18710,13326.717
18720,13318.478
18730,13311.841
18740,13361.071
18750,13342.756
18760,13330.440
18770,13327.915
18780,13398.933
18790,13358.391
18800,13349.118
18810,13317.750
18820,13340.594
18830,13519.978
18840,14524.692
18850,14881.372
18860,15186.710
18870,15260.627
18880,15173.062
18890,15118.325
18900,15115.435
18910,15116.052
18920,15107.463
18930,15105.954
18940,15111.217
18950,15107.548
18960,15095.761
18970,15106.866
18980,15110.263
18990,15157.578
19000,15129.321
19010,15117.007
19020,15110.517
19030,14454.241
19040,14856.729
19050,15014.755
19060,15056.160
19070,15091.157
19080,15111.727
19090,15094.407
19100,15112.143
19110,15114.421
19120,15152.448
19130,15117.834
19140,15111.291
19150,15265.543
19160,13711.283
19170,13095.738
19180,12875.040
19190,12826.861
19200,12770.287
19210,12759.586
19220,12754.347
19230,12129.464
19240,12556.416
19250,12678.238
19260,12706.767
19270,12722.405
19280,12724.559
19290,12741.971
19300,12746.568
19310,12752.941
19320,12732.249
19330,12739.300
19340,12742.428
19350,12744.912
19360,12737.068
19370,12771.715
19380,12778.994
19390,12758.192
19400,12739.896
19410,12755.745
19420,12746.051
19430,12121.272
19440,12509.494
19450,12660.415
19460,12719.394
19470,12740.267
19480,12748.662
19490,12791.113
19500,12755.887
19510,12745.380
19520,12756.895
19530,12735.950
19540,12735.068
19550,12738.957
19560,12742.739
19570,12726.721
19580,12736.636
19590,12740.191
19600,12738.466
19610,12744.987
19620,12768.570
19630,12125.266
19640,12514.121
19650,12641.534
19660,12691.752
19670,12691.818
19680,12695.701
19690,12697.215
19700,12725.162
19710,12725.406
19720,12745.865
19730,12726.482
19740,12745.043
19750,12750.249
19760,12728.798
19770,12707.825
19780,12704.068
19790,12701.661
19800,12697.330
19810,12706.023
19820,12708.824
19830,12169.795
19840,11749.213
19850,11439.964
19860,11249.796
19870,11280.998
19880,11123.895
19890,11065.844
19900,11045.143
19910,11028.759
19920,11002.293
19930,11015.532
19940,11021.612
19950,11040.662
19960,11017.371
19970,11018.063
19980,11022.176
19990,11065.408
20000,11109.887
20010,11034.431
20020,11039.802
20030,11018.591
20040,11008.633
20050,10996.903
20060,12111.561
20070,12519.327
20080,12693.018
20090,12741.358
20100,12764.870
20110,12786.970
20120,12811.552
20130,12788.150
20140,12787.913
20150,12883.434
20160,14299.497
20170,14823.579
20180,15007.677
20190,15082.334
20200,15108.754
20210,15132.690
20220,15113.013
20230,15128.784
20240,15178.226
20250,14494.947
20260,14889.260
20270,15052.842
20280,15101.446
20290,15103.830
20300,15117.718
20310,15147.940
20320,15124.640
20330,15122.896
20340,15114.863
20350,15121.236
20360,15114.259
20370,15179.978
20380,15148.800
20390,15129.021
20400,15133.696
20410,15162.852
20420,15145.380
20430,15128.374
20440,15123.525
20450,14436.423
20460,14852.170
20470,15022.888
20480,15084.428
20490,15141.792
20500,15126.804
20510,15161.289
20520,15141.938
20530,15125.654
20540,15115.199
20550,15131.282
20560,15148.102
20570,15129.021
20580,15119.542
20590,15145.843
20600,15139.997
20610,15121.974
20620,15147.077
20630,15115.594
20640,15085.508
20650,14420.281
20660,14830.329
20670,14984.090
20680,15064.021
20690,15093.504
20700,15097.539
20710,15093.373
20720,15104.765
20730,15121.233
20740,15152.763
20750,15123.941
20760,15109.916
20770,15104.308
20780,15087.265
20790,15096.793
20800,15123.464
20810,15126.440
20820,15130.699
20830,15112.749
20840,15098.936
20850,14430.315
20860,14834.987
20870,15217.267
20880,15144.712
20890,15071.438
20900,15090.446
20910,15089.112
20920,15100.271
20930,15086.299
20940,15108.177
20950,15081.650
20960,15076.563
20970,15092.714
20980,15086.381
20990,15121.221
21000,15101.869
21010,15098.060
21020,15086.271
21030,15081.495
21040,15067.697
21050,14480.806
21060,13744.903
21070,13476.666
21080,13394.925
21090,13351.650
21100,13339.869
21110,13339.905
21120,13387.093
21130,13346.895
21140,13332.750
21150,13454.787
21160,11943.889
21170,11356.251
21180,11128.439
21190,11047.795
21200,11012.122
21210,11012.062
21220,10987.570
21230,11036.149
21240,11042.948
21250,11015.212
21260,12054.305
21270,12461.309
21280,12636.118
21290,12711.725
21300,12731.999
21310,12748.044
21320,12737.727
21330,12737.045
21340,12740.828
21350,12752.903
21360,12753.865
21370,12776.348
21380,12749.921
21390,12737.434
21400,12742.252
21410,12740.390
21420,12761.338
21430,12751.978
21440,12736.250
21450,12130.740
21460,12477.126
21470,12655.200
21480,12710.759
21490,12764.904
21500,12762.270
21510,12773.529
21520,12747.401
21530,12743.645
21540,12752.283
21550,12736.882
21560,12745.527
21570,12748.865
21580,12754.978
21590,12741.251
21600,12749.240
21610,12735.992
21620,12797.077
21630,12805.448
21640,12756.421
21650,12133.099
21660,12475.271
21670,12647.382
21680,12708.762
21690,12743.871
21700,12740.768
21710,12755.721
21720,12749.778
21730,12752.492
21740,12807.899
21750,12792.336
21760,12759.534
21770,12757.690
21780,12736.991
21790,12740.979
21800,12744.739
21810,12753.247
21820,12746.402
21830,12747.594
21840,12731.986
21850,12112.851
21860,12548.302
21870,12844.097
21880,12762.301
21890,12716.073
21900,12709.505
21910,12735.945
21920,12732.675
21930,12735.560
21940,12762.916
21950,12736.356
21960,12729.661
21970,12734.682
21980,12736.179
21990,12769.018
22000,12742.416
22010,12720.922
22020,12733.417
22030,12729.777
22040,12747.716
22050,12123.650
22060,12449.096
22070,12622.067
22080,12681.950
22090,12699.270
22100,12701.896
22110,12719.386
22120,12738.151
22130,12728.970
22140,12717.160
22150,12852.541
22160,14248.013
22170,14756.896
22180,14959.372
22190,15016.684
22200,15055.875
22210,15052.126
22220,15053.750
22230,15059.331
22240,15102.625
22250,14552.528
22260,13757.901
22270,13505.567
22280,13410.580
22290,13365.789
22300,13352.327
22310,13362.845
22320,13352.104
22330,13333.554
22340,13349.179
22350,13362.752
22360,13348.244
22370,13386.482
22380,13341.388
22390,13342.361
22400,13347.763
22410,13344.275
22420,13348.043
22430,13358.469
22440,13354.027
22450,13365.742
22460,14400.100
22470,14017.664
22480,13583.192
22490,13474.381
22500,13393.418
22510,13359.163
22520,13350.479
22530,13338.627
22540,13350.955
22550,13368.624
22560,13353.689
22570,13336.686
22580,13330.024
22590,13343.344
22600,13326.590
22610,13313.646
22620,13374.868
22630,13354.563
22640,13354.215
22650,13329.497
22660,13339.570
22670,13345.076
22680,14382.932
22690,14016.219
22700,13597.291
22710,13443.189
22720,13366.628
22730,13354.799
22740,13376.493
22750,13365.092
22760,13342.808
22770,13329.913
22780,13355.125
22790,13353.358
22800,13342.057
22810,13323.631
22820,13342.895
22830,13337.233
22840,13336.435
22850,13370.517
22860,13538.396
22870,13495.181
22880,13405.945
22890,13358.524
22900,14388.819
22910,14002.682
22920,13542.922
22930,13396.329
22940,13362.589
22950,13367.408
22960,13334.410
22970,13345.521
22980,13343.730
22990,13381.563
23000,13351.879
23010,13350.828
23020,13352.553
23030,13364.385
23040,13328.707
23050,13365.524
23060,13350.071
23070,13342.255
23080,13318.647
23090,13338.341
23100,13339.252
23110,13354.608
23120,14409.512
23130,14011.160
23140,13585.430
23150,13570.072
23160,11981.968
23170,11354.236
23180,11118.909
23190,11046.137
23200,11012.101
23210,10988.580
23220,11018.918
23230,11005.743
23240,11044.910
23250,11018.117
23260,11050.581
23270,11024.011
23280,10999.733
23290,10996.872
23300,10995.892
23310,11000.089
23320,10994.751
23330,11021.247
23340,12031.100
23350,11673.626
23360,11232.907
23370,11098.324
23380,11005.105
23390,10974.321
23400,10987.336
23410,10964.199
23420,10954.955
23430,10956.233
23440,10963.602
23450,10957.684
23460,10948.966
23470,10975.540
23480,10960.771
23490,10993.345
23500,10983.275
23510,10996.397
23520,10985.981
23530,10958.223
23540,10957.690
23550,10957.896
23560,11947.811
23570,12410.506
23580,12604.058
23590,12668.270
23600,12690.135
23610,12673.473
23620,12736.797
23630,12713.649
23640,12707.177
23650,12704.582
23660,12775.451
23670,12736.666
23680,12695.625
23690,12697.704
23700,12702.243
23710,12708.964
23720,12709.227
23730,12718.929
23740,12766.480
23750,12230.511
23760,12398.528
23770,12596.407
23780,12684.651
23790,12706.692
23800,12713.172
23810,12702.882
23820,12706.811
23830,12713.469
23840,12697.828
23850,12699.402
23860,12900.483
23870,12864.392
23880,12769.846
23890,12730.925
23900,12721.048
23910,12709.139
23920,12724.907
23930,12708.536
23940,12703.686
23950,12222.693
23960,12415.778
23970,12606.338
23980,12689.323
23990,12749.827
24000,12731.382
24010,12703.064
24020,12702.035
24030,12718.157
24040,12720.551
24050,12682.912
24060,12701.643
24070,12741.637
24080,12719.540
24090,12700.179
24100,12714.694
24110,12740.976
24120,12759.201
24130,12731.996
24140,12721.555
24150,12372.220
24160,13940.626
24170,14645.118
24180,14920.457
24190,15014.943
24200,15049.135
24210,15064.756
24220,15080.912
24230,15079.929
24240,15105.064
24250,15098.066
24260,15076.941
24270,15082.815
24280,15075.780
24290,15070.643
24300,15076.862
24310,15077.030
24320,15086.287
24330,15063.771
24340,15068.076
24350,14557.667
24360,14739.040
24370,15014.922
24380,15014.206
24390,15037.681
24400,15052.376
24410,15043.646
24420,15045.294
24430,15055.440
24440,15047.241
24450,15048.272
24460,15059.741
24470,15113.974
24480,15076.348
24490,15094.420
24500,15078.458
24510,15080.540
24520,15059.119
24530,15064.712
24540,15068.590
24550,14597.720
24560,13782.529
24570,13496.946
24580,13392.548
24590,13362.600
24600,13322.623
24610,13311.342
24620,13347.984
24630,13335.990
24640,13322.360
24650,13315.805
24660,13317.958
24670,13321.965
24680,13301.756
24690,13305.229
24700,13320.640
24710,13315.681
24720,13313.357
24730,13320.106
24740,13360.566
24750,13614.214
24760,14541.483
24770,14881.019
24780,15007.148
24790,15039.481
24800,15074.796
24810,15080.316
24820,15065.990
24830,15080.058
24840,15104.595
24850,15099.031
24860,15269.492
24870,15250.941
24880,15204.732
24890,15133.520
24900,15111.211
24910,15110.023
24920,15091.256
24930,15088.914
24940,15072.626
24950,14479.430
24960,14856.103
24970,14997.871
24980,15038.135
24990,15106.163
25000,15089.668
25010,15085.003
25020,15086.325
25030,15095.414
25040,15082.408
25050,15091.240
25060,15089.355
25070,15065.743
25080,15064.059
25090,15069.419
25100,15081.954
25110,15085.922
25120,15130.406
25130,15101.567
25140,15094.190
25150,14630.841
25160,13447.151
25170,12984.947
25180,12815.676
25190,12749.763
25200,12723.946
25210,12725.745
25220,12711.164
25230,12708.506
25240,12759.653
25250,12738.796
25260,12720.542
25270,12710.964
25280,12735.065
25290,12733.125
25300,12734.473
25310,12734.141
25320,12728.462
25330,12724.721
25340,12707.007
25350,12132.554
25360,12502.338
25370,12664.757
25380,12684.394
25390,12726.423
25400,12727.140
25410,12715.569
25420,12714.717
25430,12720.511
25440,12714.893
25450,12715.915
25460,12704.833
25470,12714.383
25480,12722.712
25490,12748.289
25500,12741.340
25510,12757.033
25520,12729.501
25530,12726.723
25540,12708.674
25550,12137.447
25560,12473.226
25570,12604.507
25580,12645.445
25590,12691.590
25600,12683.657
25610,12696.047
25620,12723.133
25630,12704.765
25640,12696.892
25650,12690.066
25660,12689.416
25670,12680.164
25680,12683.155
25690,12747.639
25700,12709.697
25710,12707.966
25720,12690.076
25730,12675.626
25740,12723.029
25750,11952.013
25760,11320.332
25770,11083.024
25780,11014.682
25790,11016.105
25800,10956.896
25810,10969.542
25820,10951.911
25830,10962.062
25840,10975.037
25850,10981.897
25860,11162.197
25870,11114.815
25880,11029.040
25890,10998.231
25900,10966.852
25910,10968.929
25920,10970.978
25930,10964.500
25940,10963.416
25950,11390.805
25960,12218.936
25970,12553.045
25980,12670.181
25990,12751.389
26000,12730.098
26010,12720.575
26020,12722.249
26030,12719.385
26040,12720.777
26050,12718.434
26060,12721.746
26070,12714.102
26080,12697.032
26090,12692.293
26100,12770.502
26110,12737.207
26120,12767.759
26130,12738.346
26140,12711.654
26150,12352.094
26160,14063.251
26170,14699.837
26180,14930.046
26190,15024.749
26200,15054.717
26210,15062.367
26220,15085.042
26230,15081.305
26240,15128.633
26250,15088.339
26260,15070.187
26270,15073.036
26280,15060.983
26290,15073.571
26300,15080.455
26310,15085.828
26320,15079.699
26330,15071.979
26340,15059.623
26350,14541.948
26360,14859.510
26370,15038.417
26380,15049.292
26390,15067.224
26400,15074.053
26410,15064.473
26420,15073.564
26430,15080.694
26440,15053.391
26450,15070.741
26460,15055.604
26470,15068.249
26480,15044.676
26490,15127.364
26500,15143.010
26510,15115.702
26520,15090.694
26530,15070.916
26540,15083.361
26550,14552.515
26560,14884.240
26570,15010.157
26580,15041.810
26590,15068.129
26600,15073.314
26610,15082.981
26620,15132.409
26630,15108.400
26640,15078.758
26650,15084.562
26660,15075.693
26670,15069.875
26680,15054.807
26690,15058.270
26700,15078.594
26710,15085.651
26720,15087.738
26730,15102.726
26740,15133.443
26750,14581.610
26760,14888.952
26770,15009.947
26780,15033.106
26790,15048.186
26800,15037.366
26810,15059.379
26820,15058.430
26830,15048.295
26840,15037.334
26850,15040.377
26860,15244.907
26870,15212.467
26880,15117.707
26890,15077.080
26900,15045.835
26910,15080.116
26920,15051.425
26930,15056.800
26940,15045.560
26950,14186.716
26960,13638.731
26970,13409.692
26980,13337.793
26990,13354.297
27000,13342.742
27010,13315.649
27020,13315.658
27030,13288.590
27040,13305.147
27050,13300.797
27060,13306.785
27070,13306.914
27080,13313.054
27090,13313.293
27100,13322.438
27110,13331.270
27120,13346.455
27130,13317.116
27140,13316.475
27150,14011.874
27160,13216.291
27170,12895.399
27180,12767.331
27190,12754.776
27200,12748.842
27210,12770.823
27220,12739.757
27230,12727.025
27240,12758.266
27250,12738.435
27260,12729.366
27270,12719.757
27280,12710.266
27290,12695.889
27300,12726.257
27310,12795.406
27320,12780.350
27330,12749.896
27340,12734.281
27350,12254.726
27360,12546.808
27370,12688.035
27380,12708.047
27390,12708.449
27400,12723.228
27410,12717.433
27420,12727.400
27430,12708.619
27440,12717.151
27450,12715.500
27460,12716.802
27470,12704.040
27480,12719.748
27490,12777.738
27500,12748.637
27510,12749.321
27520,12727.635
27530,12723.188
27540,12726.606
27550,12252.808
27560,12530.145
27570,12639.937
27580,12667.018
27590,12690.850
27600,12701.842
27610,12691.473
27620,12759.554
27630,12723.141
27640,12708.892
27650,12685.247
27660,12700.104
27670,12705.485
27680,12704.927
27690,12718.012
27700,12716.542
27710,12717.996
27720,12747.381
27730,12718.146
27740,12771.070
27750,12286.172
27760,12560.405
27770,12666.527
27780,12704.713
27790,12726.786
27800,12723.543
27810,12718.071
27820,12727.491
27830,12727.836
27840,12718.480
27850,12710.982
27860,12905.012
27870,12868.246
27880,12771.396
27890,12722.913
27900,12725.816
27910,12723.969
27920,12721.919
27930,12710.432
27940,12710.140
27950,12224.127
27960,12511.561
27970,12632.618
27980,12665.393
27990,12726.357
28000,12708.172
28010,12704.510
28020,12690.077
28030,12692.891
28040,12708.425
28050,12689.549
28060,12689.868
28070,12704.110
28080,12707.935
28090,12690.433
28100,12696.373
28110,12696.112
28120,12748.934
28130,12741.392
28140,12701.965
28150,11930.406
28160,12814.117
28170,13143.212
28180,13257.298
28190,13306.398
28200,13317.114
28210,13326.332
28220,13341.859
28230,13359.638
28240,13397.704
28250,13354.808
28260,13342.827
28270,13348.327
28280,13349.111
28290,13330.511
28300,13336.479
28310,13374.733
28320,13342.493
28330,13351.358
28340,13319.989
28350,14012.422
28360,14360.218
28370,13753.348
28380,13478.366
28390,13373.334
28400,13344.822
28410,13340.891
28420,13339.633
28430,13341.050
28440,13325.094
28450,13331.688
28460,13328.558
28470,13342.249
28480,13331.545
28490,13389.553
28500,13369.580
28510,13363.588
28520,13354.336
28530,13406.937
28540,13368.126
28550,13350.864
28560,13350.646
28570,14022.248
28580,14368.628
28590,13729.188
28600,13470.026
28610,13391.895
28620,13387.853
28630,13379.164
28640,13340.646
28650,13347.416
28660,13337.887
28670,13334.738
28680,13351.581
28690,13344.057
28700,13343.534
28710,13341.987
28720,13322.981
28730,13355.786
28740,13381.534
28750,13356.850
28760,13329.469
28770,13343.494
28780,13338.990
28790,14013.014
28800,14356.038
